,Entry,sentiment,sentiment_id
932,"

I'm so angry. I can't even put it into words. Everything makes me mad. The world is just too much. I can't take it anymore. I'm ready to explode.",angry,3
933,"

I'm so angry right now. I can't believe that they would do that to me. I trusted them and they just went and betrayed me. I don't know if I can ever trust anyone again. I'm just so angry.",angry,3
934,"

I'm so angry right now. I can't believe what happened. I was just minding my own business, when all of a sudden, out of nowhere, someone comes and ruins everything. I don't even know why they did it, but it just makes me so mad.

I just feel so helpless right now. I feel like there's nothing",angry,3
935,"

I'm so angry right now. I can't believe that person said that to me. How dare they! I'm so sick of this. I feel like I'm going to explode. I can't take it anymore.",angry,3
936,"

I'm feeling really angry right now. I'm so sick of everyone telling me what to do all the time. I just want to be left alone. I feel like I'm always the one who has to make all the sacrifices and I'm just so tired of it. I know I shouldn't take my frustration out on the people I love, but I can",angry,3
937,"

I'm so angry right now. I can't believe that person did that to me. I trusted them and they just went and betrayed me. I feel like I can't trust anyone anymore. I'm just so angry.",angry,3
938,"

I am so angry right now. I can't even think straight. All I see is red. I'm so mad at him. I can't believe he would do this to me. I trusted him and he just betrayed me. I feel like I could just scream. I'm so frustrated. I don't know what to do.",angry,3
939,"

I'm so angry right now. I can't believe that person said that to me. How dare they! I'm so mad I could just scream. I feel like I'm going to explode. I hate feeling like this. I wish I could just calm down. But I can't. I'm so angry.",angry,3
940,"

I'm so angry I could scream. I feel like I'm being suffocated by my own emotions. I'm sick of always being the one who has to be strong, who has to put on a brave face and pretend like everything is okay. I'm tired of always being the one who has to hold everything together.

I feel like I'm about",angry,3
941,"

I'm so angry right now I can't even think straight. I'm so sick and tired of feeling like I'm not good enough, like I'm not worth anything. I'm done with feeling like I have to constantly prove myself to everyone. I'm done with always having to be the one who is strong, who never falters. I'm done with",angry,3
942,"

I'm so angry right now. I can't believe that they would do that to me. I trusted them and they just went and betrayed me. I can't believe I was so stupid. I'm so angry at myself for being so trusting. I'm never going to trust anyone again. I'm never going to let anyone in again. I'm just going",angry,3
943,"

I am so angry. I can't believe this is happening to me. I feel like I'm going to explode. I'm so sick of feeling like this. I just want to scream and lash out at everyone and everything. I hate feeling like this. I hate myself for feeling like this. I know I shouldn't, but I can't help it.",angry,3
944,"

I'm so angry right now. I can't believe that person would say that to me. It was so hurtful and so uncalled for. I don't deserve to be treated like that. I'm a good person and I deserve better.

I don't know why I let that person get to me. They're not worth my time or my",angry,3
945,"

I'm so angry right now. I feel like I could just scream. I'm so sick of everything. I'm sick of my job, I'm sick of my life, I'm sick of this world. I just wish I could just snap my fingers and make it all go away. I'm so tired of being angry all the time. I'm tired",angry,3
946,"

I'm so angry right now. I can't believe that person did that to me. I feel like I could just explode. I'm trying to keep calm, but it's hard. I feel like I'm going to say or do something I'll regret. I need to get this out somehow. Maybe writing will help. I don't know. I'm",angry,3
947,"

I'm so angry right now. I can't believe that person said that to me. How dare they! I'm so sick of this. I can't take it anymore. I'm going to go and confront them. I'm not going to let them get away with this.",angry,3
948,"

I'm so angry right now. I can't believe that person said that to me. How dare they! I'm so mad I could just scream. I feel like I'm going to explode. I need to calm down before I do or say something I'll regret. But it's so hard when I'm this angry. I feel like I could just punch",angry,3
949,"

I'm so angry. I can't believe this is happening. I trusted him and he just betrayed me. I can't believe I was so stupid. I feel like such an idiot. I can't believe I let myself get so close to him. I'm never going to let myself get close to anyone again. I'm just so angry right now. I",angry,3
950,"

I'm so angry right now. I feel like I could just explode. Everything is going wrong and it's all just too much. I can't take it anymore. I'm so sick of feeling like this. I just want to scream and scream until I can't scream anymore. I feel like I'm going to lose my mind.",angry,3
951,"

Dear Diary,

I'm so angry right now. I can't believe that person said that to me. How dare they! I'm so mad I could just scream. I feel like I'm going to explode.

I can't believe they would say something like that to me. It's so unfair. I'm so sick and tired of people",angry,3
952,"

I'm so angry right now. I can't believe what happened. I was treated so unfairly and I can't do anything about it. It's not right. I'm so mad.",angry,3
953,"

I'm so angry. I can't believe this is happening. I just want to scream and yell and hit something. But I can't. I have to keep it together. I can't let them see how much they're getting to me.

But it's not fair. It's not fair that they can just do this to me. It's",angry,3
954,"

I'm so angry right now. I can't believe that person said that to me. How dare they! I'm so sick of people treating me like this. I'm done with this. I'm done with all of it.",angry,3
955,"

I am so angry right now. I can't even think straight. All I see is red. I'm so mad at that stupid person who just cut me off in traffic. And then they had the nerve to give me the finger. I just lost it. I started screaming and swearing and giving them the finger back. I can't believe how childish and stupid",angry,3
956,"

I'm so angry right now. I can't believe what happened. I was minding my own business, walking down the street, when some guy comes up to me and just starts yelling at me. I don't even know who he is. I didn't do anything to him. I just feel so violated and angry. I wish I could have punched him",angry,3
957,"

I am so angry right now. I can't believe that she would say that to me. I thought we were friends. I trusted her. And she just went and betrayed me like that. I can't believe I was so stupid.

I thought she was my friend, but she clearly isn't. I don't know why I ever trusted her.",angry,3
958,"

I'm so angry right now I can't even think straight. I feel like I'm going to explode. Everything is just building up inside of me until I can't take it anymore.

I don't know what to do with all this anger. I feel like I'm constantly on the verge of losing control. I hate feeling like this. I hate",angry,3
959,"

Today was just awful. I can't even believe how everything went so wrong. I'm so angry I can't even see straight.

I woke up late this morning, which set the tone for the rest of the day. I was rushed and frazzled all morning, and I could tell that my patience was wearing thin. Everything just seemed to be",angry,3
960,"

I'm so angry right now I can't even think straight. I'm so sick of being treated like a child, like I can't do anything right. I'm so sick of being told what to do all the time. I'm so sick of being treated like I'm not good enough.

I'm so tired of being told I'm not good",angry,3
961,"

Dear Diary,

I'm so angry right now. I can't believe what happened. I was minding my own business, walking down the street, when some guy just comes up to me and pushes me for no reason. I was so startled I fell to the ground. I scraped my knee and now it's all bleeding. And the guy just",angry,3
962,"

I'm so angry I could scream. I feel like I'm about to explode. Everything and everyone is getting on my nerves. I can't stand it. I just want to lash out and hurt someone. I'm so mad I can't even think straight. I'm trembling with rage. I feel like I'm going to lose control.",angry,3
963,"

I am so angry. I can't believe this is happening to me. I feel like I'm going to explode. I'm so mad at myself for letting this happen. I'm so angry at _____ for doing this to me. I hate _____. I wish _____ would just leave me alone.",angry,3
964,"

I'm so angry. I can't believe this is happening to me. I feel like I'm being attacked from all sides. I can't take it anymore. I feel like I'm going to explode.",angry,3
965,"

Dear Diary,

I'm so angry right now. I can't even think straight. Everything and everyone is just getting on my nerves. I don't know what to do with myself. I feel like I'm going to explode if I don't do something.

I just want to scream and yell and hit something. I feel like I'm going",angry,3
966,"

I'm feeling really angry right now. I'm so sick of feeling like I have to be perfect all the time. I'm tired of feeling like I can't make any mistakes. I'm done with feeling like I have to be someone I'm not.

I'm angry at myself for letting myself get to this point. I'm angry at myself for",angry,3
967,"

My head is throbbing and I can feel the anger pulsing through my veins. I'm so angry I could scream. I feel like I'm about to explode.

I don't know what to do with all this anger. It's like a wildfire inside of me, burning through everything else until all that's left is this searing, white-",angry,3
968,"

I'm really angry right now. I can't believe that person would say that to me. It was so hurtful and completely uncalled for. I'm just seething right now, I can't even think straight. I'm so mad, I feel like I could just explode. I need to calm down before I do or say something I'll regret",angry,3
969,"

I'm feeling so angry right now. I'm trying to hold it in, but it's just bubbling up inside of me. I feel like I could just lash out and scream. I feel like I could hit something. I feel like I could cry.

I don't know what to do with this anger. I feel like it's consuming me",angry,3
970,"

I'm so angry right now I could scream. I feel like everything is happening to me and I can't do anything about it. I hate feeling like this, like I'm powerless and helpless. I want to lash out and hurt someone, anyone, just to make myself feel better. But I know that's not the answer. I know I need to find",angry,3
971,"

I'm so angry right now. I can't believe that she would say something like that to me. It's like she doesn't even know me. I thought we were friends.

I don't know why I'm so angry. Maybe it's because I feel like she betrayed me. I trusted her and she just went and stabbed me in the back",angry,3
972,"

I'm so angry I could scream. I feel like I'm going to explode. Everything and everyone is getting on my nerves. I can't stand it anymore. I just want to be left alone.",angry,3
973,"

I'm so angry right now. I can't even think straight. Everything and everyone is just getting on my nerves. I feel like I'm about to explode. I just need to get away from everything and everyone for a while. I need to be alone.",angry,3
974,"

I'm so angry right now I could scream. I feel like everything is against me and I can't catch a break. Everything is just a big mess and I don't know how to fix it. I feel like I'm losing control and I hate it. I hate feeling like this, like I can't do anything right. I know I'm not perfect",angry,3
975,"

I'm so angry right now. I can't believe that she would say something like that to me. I thought we were friends. I trusted her. But now I feel like she's just been using me this whole time.

I don't know what to do. I feel like I want to scream or hit something. But I know that won't",angry,3
976,"

 Today was just awful. I can't believe how terrible everything is. I'm so angry I could just scream. I feel like everything is against me and I can't catch a break. I hate feeling like this, like I'm just a victim of circumstance. But I can't help it, everything sucks.",angry,3
977,"

I'm so angry right now. I feel like I could just scream. I'm so sick of feeling like this, like I'm not good enough. I'm done with feeling like I have to prove myself to everyone. I know I'm not the only one who feels this way, but I hate it. I hate feeling like I'm not good enough.",angry,3
978,"

I am feeling so angry right now. I can't believe that person would say that to me. It was so hurtful and uncalled for. I just feel so angry and disrespected. I don't deserve to be treated like that. I'm just so angry right now.",angry,3
979,"

Dear Diary,

I'm so angry right now. I feel like I'm about to explode. I don't know what to do with all this anger. It's like a fire inside of me and it's burning me up. I hate feeling like this. I hate feeling out of control. I wish I could just make it stop.

I",angry,3
980,"

I'm so angry right now. I can't believe that person said that to me. How dare they! I'm so sick of people treating me like this. I'm not going to take it anymore. I'm going to stand up for myself from now on. No more Mr. Nice Guy.",angry,3
981,"

I'm so angry I could scream. I can't believe what happened. I was minding my own business, walking down the street, when some jerk hit me with a rock. I can't believe people can be so cruel. I'm so angry I can't see straight. I'm going to find that person and make them pay. They will regret ever",angry,3
982,"

I'm so angry right now I could scream. I can't believe she would say something like that to me. I thought we were friends. I thought she cared about me. But she doesn't, she never did. She's just a selfish, heartless person who only cares about herself. I hate her, I really do. I hope I never have",angry,3
983,"

I'm so angry. I can't believe this is happening to me. I feel like I'm being attacked from all sides. I can't take it anymore. I feel like I'm going to explode.",angry,3
984,"

I'm so angry right now I can't even think straight. I feel like I'm going to explode. Everything and everyone is getting on my nerves. I just want to scream and lash out at anyone who comes near me.

I don't know what's wrong with me. I'm usually pretty good at keeping my cool, but for some reason everything",angry,3
985,"

I'm so angry right now. I can't believe that person would say that to me. It was so hurtful and completely uncalled for. I don't deserve to be treated like that. I'm a good person and I deserve better.

I just feel so angry and frustrated right now. I'm tired of being treated like this. I'm",angry,3
986,"

I'm so angry right now. I can't believe they would do this to me. I trusted them and they just went behind my back and stabbed me in the back. I thought we were friends but I guess I was wrong.

I don't know what to do with this anger. I feel like I'm going to explode. I'm so mad",angry,3
987,"

I'm so angry right now. I can't believe that she would say something like that to me. I thought we were friends. I guess I was wrong.

I don't know what to do with this anger. I feel like I could explode. I'm trying to take deep breaths and calm down, but it's not working. I'm so",angry,3
988,"

I'm so angry right now I can't even think straight. I'm so sick of feeling like I'm not good enough, like I'm not worth anyone's time or energy. I'm done with feeling like I'm the only one who ever tries, like I'm the only one who ever cares. I'm done with being the only one who ever makes",angry,3
989,"

I'm so angry right now I could scream. I can't believe she would say something like that to me. It's like she doesn't even know me. I thought we were friends but apparently she doesn't think so.

I don't know why I'm so angry. I know I shouldn't be, but I can't help it. It",angry,3
990,"

I'm so angry right now. I can't even think straight. Everything is just happening too fast and I can't keep up. I feel like I'm being left behind and it's not fair.

I don't know what to do. I feel like I'm just spinning my wheels and getting nowhere. I'm so angry at the world right now",angry,3
991,"

Dear Diary,

I'm so angry right now. I can't believe what happened. I was minding my own business, walking down the street, when some guy just comes up to me and starts yelling at me. I don't even know who he is. I didn't do anything to him. I don't know why he's so mad.",angry,3
992,"

I'm feeling so angry right now. I'm so sick and tired of feeling like I'm not good enough. I'm tired of feeling like I have to try so hard just to be decent. I'm done with feeling like I'm not worth anyone's time or effort.

I'm done with being the one who always has to put in 110%",angry,3
993,"

I'm so angry right now. I can't believe that person said that to me. How dare they! I'm so mad I could just scream. I feel like I'm going to explode. I'm so frustrated and I don't know what to do. I feel like I'm going to burst.",angry,3
994,"

I'm so angry right now. I can't even think straight. All I know is that I want to lash out and hurt someone.

It's been building up for a while, this anger. I've been trying to keep it in check, but it's like a dam that's about to burst. And when it does, there's going to",angry,3
995,"

I'm so angry. I can't believe this is happening to me. I just feel so helpless and alone. I'm trying to stay strong, but I can't help but feel like I'm just going to crumble. I feel like I'm losing my mind.",angry,3
996,"

I'm so angry. I can't believe this is happening to me. I feel like I'm going to explode. I'm so sick of this. I just want to scream. I feel like I'm going to cry. I'm so frustrated. I hate this. I just want to hit something. I feel like I'm going to throw up. I",angry,3
997,"

I'm so angry right now. I can't believe that person would say that to me. How dare they! I'm so mad I could just scream. I feel like I'm going to explode. I need to calm down before I do something I'll regret.",angry,3
998,"

I'm so angry right now. I can't believe that person would say that to me. How dare they! I'm so sick of people treating me like this. I'm done with this. I'm done with all of it.",angry,3
999,"

I'm so angry. I can't believe this is happening. I feel like I'm going to explode. I'm so mad at her for doing this to me. I can't even look at her without wanting to scream. I feel like I'm going to lose my mind.",angry,3
1000,"

I'm so angry right now. I can't even think straight. Everything and everyone is just getting on my nerves. I can't stand it. I feel like I'm going to explode. I just need to get away from all of this. I need some time to myself.",angry,3
1001,"

I'm so angry right now. I can't believe she would say something like that to me. I thought we were friends. But I guess she doesn't see me that way.

It just hurt so much to hear her say those things. I don't know why she would say them. I didn't do anything to deserve that. I just don",angry,3
1002,"

I'm so angry right now. I can't even think straight. Everything is just making me so mad. I can't stand it. I feel like I'm going to explode.

I just want to scream and yell and hit something. I feel like I'm going to lose my mind. I can't take it anymore. I hate feeling like this",angry,3
1003,"

I'm so angry right now. I can't believe that person would say that to me. It's like they don't even know me. I'm just so sick of it. I feel like I can't do anything right.

I just wish I could just scream and let all this anger out. But I can't. I have to keep it",angry,3
1004,"

I'm really angry right now. I feel like I'm being ignored and that no one cares about me. I know I shouldn't feel this way, but I can't help it. I feel like I'm invisible and that my opinion doesn't matter. It's so frustrating. I just want to be heard and to feel like I matter. Is that too",angry,3
1005,"

I'm so angry right now I could scream. I can't believe she would say something like that to me. It was so hurtful and I don't deserve it. I'm done with her, I don't need this kind of toxic person in my life.",angry,3
1006,"

I'm so angry right now. I can't believe what happened. I feel like I'm going to explode. I'm so sick of this. I just want to scream. I feel like I'm going to break something. I'm so mad I can't even think straight.",angry,3
1007,"

I'm so angry I can't even think straight. Everything and everyone is getting on my nerves. I can't stand it anymore. I feel like I'm going to explode.

I don't know what to do with all this anger. I feel like I'm going to lose my mind. I can't take it anymore. I need to find a",angry,3
1008,"

I'm so angry right now. I'm angry at my boss, my co-workers, my family, and most of all, myself. I feel like I'm stuck in this job that I hate, with people who don't respect me. I'm angry that I can't seem to find a way out. I'm angry that I'm not good enough",angry,3
1009,"

I'm so angry right now I can't even think straight. I feel like I'm going to explode. Everything is just so unfair. Why does everything have to be so hard? I'm just so sick of it all. I just want to scream and shout and make everything stop. But I can't. I have to keep it all inside. I'm",angry,3
1010,"

I'm so angry right now. I can't believe that he would do something like that without even telling me. I feel like I can't trust him anymore. I don't know what to do.",angry,3
1011,"

I'm so angry right now. I can't believe what happened. I was minding my own business, just walking down the street, when some guy comes up to me and starts yelling at me. I don't even know who he is. I don't know what I did to deserve this. I didn't do anything to him. I didn't even",angry,3
1012,"

I'm so angry right now. I can't believe that person said that to me. It was so hurtful and completely uncalled for. I don't know why they would say something like that, but it really hurt my feelings.

I try to be a nice person and to always see the best in people, but sometimes it feels like people just",angry,3
1013,"

I am so angry right now. I can't believe what happened. I just feel so frustrated and helpless. I don't know what to do.",angry,3
1014,"

I am so angry. I can't believe what happened. I can't believe I was treated that way. I feel disrespected and humiliated. I can't believe I allowed myself to be treated like that. I feel like a fool. I feel like I'm not good enough. I feel like I don't deserve to be treated with respect. I'm so",angry,3
1015,"

I'm so angry right now I could scream. I can't believe she would say something like that to me. I thought we were friends. I thought she cared about me.

But she just went and hurt me like that. She knows how sensitive I am about that issue and she just went ahead and brought it up in front of everyone. I was",angry,3
1016,"

I'm so angry right now. I can't believe that person said that to me. I'm so sick of everyone thinking they can just say whatever they want. It's not fair. I'm tired of being the one who always has to be nice. I'm done with this.",angry,3
1017,"

I am feeling so angry right now. I can't believe that person said that to me. It was so hurtful and mean. I can't believe I allowed myself to be treated like that. I am so mad at myself for letting it happen. I am never going to let anyone treat me like that again. I am done being the nice guy. From",angry,3
1018,"

I'm so angry right now I could scream. I can't believe what happened today. I was minding my own business, just going about my day, when someone totally ruined it. I don't even know why they did it, but it was so thoughtless and inconsiderate. Now I'm stuck dealing with the mess they created, and it's",angry,3
1019,"

Dear Diary,

I'm so angry right now. I feel like I'm about to explode. I'm so sick and tired of feeling like this. I'm angry at the world, at myself, at everyone. I feel like I'm constantly being pushed and pulled in different directions and I can't take it anymore. I just want to scream and shout",angry,3
1020,"

I'm so angry right now. I can't believe she would say something like that to me. I don't even know why she's always trying to start arguments with me. It's like she gets some sort of satisfaction out of it.

I just wish she would leave me alone. I don't know what I did to deserve this treatment. I",angry,3
1021,"

I am so angry right now. I can't believe that he would do that to me. I trusted him and he just went and betrayed me. I don't even know if I can ever trust him again. I feel like I am just a fool.",angry,3
1022,"

I'm feeling really angry right now. I'm so sick of feeling like I have to put on a happy face all the time. I'm tired of pretending like everything is okay when it's not. I'm mad at the world and I'm mad at myself. I feel like I'm stuck in this cycle of being angry and then feeling guilty for being angry",angry,3
1023,"

I'm really angry right now. I can't believe that person would say that to me. It was so hurtful and uncalled for. I'm just so angry. I don't even want to talk to anyone right now. I just want to be alone.",angry,3
1024,"

I'm so angry right now. I can't even think straight. Everything and everyone is just getting on my nerves. I feel like I'm about to explode. I just need to get away from everything and everyone for a while. I need some time to calm down and think.",angry,3
1025,"

I'm so angry right now. I can't even think straight. Everything and everyone is just getting on my nerves. I can't stand it anymore. I feel like I'm going to explode.

I just want to scream and shout and let all this anger out. But I know that wouldn't do any good. I would just end up feeling even",angry,3
1026,"

I'm so angry I can't even think straight. Everything and everyone is getting on my nerves. I feel like I'm about to explode. I just want to scream and lash out at everything and everyone.

Why can't things just go my way for once? Why is everything always against me? I feel like I'm constantly fighting an uphill battle.",angry,3
1027,"

I'm so angry. I'm angry at the world, at fate, at myself. I'm angry that things have to be this way. I'm angry that I can't just be happy and carefree. I'm angry that I have to keep struggling and fighting. I'm angry that I can't just give up and let go.

I know",angry,3
1028,"

I'm so angry right now I can't even think straight. I feel like I'm about to explode. Everything and everyone is just getting on my nerves. I can't stand it anymore. I feel like I'm going to lose it.",angry,3
1029,"

Today was really frustrating. I had a lot of things to do and not enough time to do them. And on top of that, my boss was being really demanding. I felt like I was constantly being put under pressure and it was really getting to me. I tried to stay calm, but by the end of the day I was so angry that I could barely",angry,3
1030,"

I'm so angry right now. I can't believe that person said that to me. How dare they! I'm so mad I could just scream. I feel like I'm going to explode. I need to calm down before I do something I'll regret.",angry,3
1031,"

I am so angry. I can't believe what happened. I can't believe he would do that to me. I trusted him and he just betrayed me. I feel like I can't trust anyone. I don't know who to trust anymore. I'm just so angry.",angry,3
1032,"

I'm so angry right now. I can't believe that she would say that to me. I thought we were friends. I trusted her. And she just went and betrayed me like that. I can't believe it. I'm so angry.

I don't even know what to do with myself right now. I just want to scream and shout and",angry,3
1033,"

I'm so angry right now. I feel like I could just scream and shout and never stop. I'm so sick of feeling like this, like I'm never good enough, like I can't do anything right. I'm tired of being told what to do, of being ignored, of being treated like I don't matter. I know I shouldn't feel",angry,3
1034,"

I'm so angry. I can't believe this is happening to me. I feel like I'm going to explode. I'm so mad at him. I can't even look at him. I want to scream and shout and hit something. I feel like I'm going to burst into tears. I'm so frustrated. I just can't believe this is happening",angry,3
1035,"

I'm so angry right now I could just scream. I can't believe she would say something like that to me. I thought she was supposed to be my friend. I guess I was wrong. I feel like I can't trust anyone. I'm so sick of feeling like this. I just wish I could make all this anger go away.",angry,3
1036,"

I'm so angry right now I could scream. I'm so sick and tired of feeling like I'm not good enough, like I'm not worth anyone's time or effort. I'm done with feeling like I'm invisible. I'm done with being the one who always has to try harder, be better, do more. I'm done with never being good",angry,3
1037,"

I'm so angry right now I can't even think straight. Everything and everyone is just getting on my nerves. I feel like I'm about to explode. I just need to get away from everything and everyone for a while. I can't take it anymore.",angry,3
1038,"

I'm so angry right now. I can't believe that person would say that to me. It was so hurtful and completely uncalled for. I'm just seething with anger. I feel like I could just explode. I'm trying to calm down, but I'm just so mad. I don't know how to let this go. It's",angry,3
1039,"

I'm so angry. I can't believe this is happening to me. I feel like I'm going to explode. I'm so mad at him. I can't believe he would do this to me. I thought he was different. I thought he cared about me. But he doesn't. He doesn't care about anyone but himself. He's a selfish",angry,3
1040,"

I'm feeling really angry right now. I'm so sick of feeling like I'm not good enough, like I'm not worth anything. I'm tired of people telling me what to do and how to act. I just want to be left alone.

I feel like I'm constantly being judged and compared to other people. I know I'm not perfect",angry,3
1041,"

I'm so angry right now. I can't believe he would say something like that to me. I'm just so fed up with everything. I feel like I can't do anything right. I just wish I could just scream and shout and let all this anger out. But I can't, I have to keep it all inside. I'm just so angry",angry,3
1042,"

I'm so angry I could scream! I can't believe what happened today. I was minding my own business, walking down the street, when some idiot bumped into me and knocked my coffee all over my new shirt. I was so angry I wanted to punch him, but I held back. I can't believe how angry I felt in that moment. I",angry,3
1043,"

Dear Diary,

I'm so angry right now. I can't believe that person said that to me. How dare they! I'm so sick of people talking to me like that. I can't wait to get out of here and away from all these idiots.

I'm so tired of putting up with this crap. I can't wait to",angry,3
1044,"

I'm so angry right now I could scream. I can't believe what happened today. I was minding my own business, walking down the street, when some guy comes up to me and starts yelling in my face. I have no idea what I did to deserve it, but I was so shocked I just stood there like an idiot.

I was",angry,3
1045,"

I'm so angry right now. I can't believe that they would do that to me. I trusted them and they just went and betrayed me. I feel like I can't trust anyone anymore. I'm just so angry.",angry,3
1046,"

I'm so angry right now. I can't believe that person would say that to me. How dare they! I'm so sick of people treating me like this. I'm done with this. I'm done with all of it.",angry,3
1047,"

Dear Diary,

Today I am feeling really angry. I'm angry at the world, at my parents, at my friends. It feels like everything and everyone is against me. I just want to scream and yell and hit something. I feel like I'm going to explode if I don't let this anger out.

But I can't. I",angry,3
1048,"

I'm so angry. I can't believe this is happening to me. I feel like I'm going to explode. I'm so mad at him. I can't even look at him. I want to scream and yell and hit something. I feel like I'm going to burst into tears. I'm so frustrated. I hate this feeling. I just want",angry,3
1049,"

I'm so angry right now I can't even think straight. Everything is just infuriating me. I can't stand it. I feel like I'm going to explode.

I hate feeling like this. I hate being so angry all the time. It's not fair. I just want to be happy and peaceful. But it seems like everything is against",angry,3
1050,"

I'm so angry right now. I can't believe what happened. I feel like I'm going to explode. I'm so mad at him. I can't even think straight. I just want to scream and yell and hit something. I'm so frustrated. I feel like I'm going to lose my mind.",angry,3
1051,"

I'm so angry right now. I can't believe that she would say something like that to me. I thought she was my friend. I thought she cared about me. But she just went and hurt me like that. I don't even know if I can trust her anymore.",angry,3
1052,"

I'm so angry right now I can't even think straight. I'm so mad at him for what he did, and I know I shouldn't be, but I can't help it. I know I should just let it go, but I can't. It's like everything he does just sets me off.

I don't know what to do",angry,3
1053,"

Dear Diary,

I'm so angry right now. I can't believe what happened. I'm so mad at him. I can't even think straight. I'm just so angry.

I don't know what to do. I feel like I could just explode. I'm so frustrated and I don't know what to do. I feel like",angry,3
1054,"

I'm so angry. I can't believe this is happening to me. I feel like I'm trapped and there's no way out. I'm just so angry all the time. I can't stand it. I feel like I'm going to explode.",angry,3
1055,"

I'm so angry right now. I can't believe that person would say that to me. It was so hurtful and disrespectful. I'm just fuming right now. I'm trying to calm down but I'm just so angry. I'm shaking and my heart is racing. I feel like I could just explode. I hate feeling like this. It's",angry,3
1056,"

I'm so angry right now I can't even think straight. I'm so sick and tired of always being the one who has to do everything around here. I work and work and work and what do I get in return? Nothing. I'm just a big dumb idiot who can never do anything right.

I'm so angry at myself right now.",angry,3
1057,"

I am so angry right now. I can't believe that they would do this to me. I trusted them and they just went and betrayed me. I can't believe I was so stupid. I feel like such an idiot.

I am so mad at them right now. I just want to scream and yell at them. I want to confront them and",angry,3
1058,"

I'm so angry right now. I can't believe that they would do that to me. I trusted them and they just went and betrayed me. I can't believe I was so stupid. I'm so angry I could just scream. I feel like I'm going to explode. I hate them. I hate them so much.",angry,3
1059,"

I'm so angry right now. I can't believe that they would do that to me. I trusted them and they just went ahead and betrayed me. I can't even think straight. I'm just so angry.",angry,3
1060,"

I am so angry right now. I can't believe that they would do that to me. I trusted them and they just went and betrayed me. I can't believe I was so stupid. I feel like I can't trust anyone. I'm just so angry.",angry,3
1061,"

I'm so angry. I can't believe this is happening to me. I feel like I'm going to explode. I'm so mad at myself for letting this happen. I'm such an idiot. I can't believe I was so stupid.",angry,3
1062,"

Today was just awful. Everything went wrong and I'm so angry. I hate feeling like this, like I can't control anything.

First, I got into a fight with my best friend. We were arguing about something stupid and it just got out of hand. I said some things I didn't mean and now I feel terrible. I just wish I",angry,3
1063,"

I'm so angry right now. I can't believe that person did that to me. I feel like I could just explode. I'm so sick of feeling like this. I just wish I could get away from it all.",angry,3
1064,"

I'm so angry right now. I can't believe that person would say that to me. It was so hurtful and I don't deserve it. I'm so mad at them.",angry,3
1065,"

I'm so angry. I can't believe this is happening to me. I feel like I'm going to explode. I'm so mad at him. I can't even look at him. I want to hit him, scream at him, and tell him how much I hate him. But I can't. I have to keep it together. I can't",angry,3
1066,"

I'm so angry right now I could scream. I hate feeling like this, like I'm about to lose control. I feel like everything is spinning out of control and I can't do anything to stop it. I'm so tired of feeling like this, like I'm powerless. I know I'm not, but it doesn't make me feel any better.",angry,3
1067,"

I'm so angry. I can't believe this is happening to me. I feel like I'm going to explode. I'm so mad I can't even think straight. I hate this feeling. I wish I could just hit something or scream. I feel like I'm going to burst out of my skin.",angry,3
1068,"

Dear Diary,

I'm so angry right now I can't even think straight. Everything is just so unfair and I hate feeling like this all the time. I hate that I can't just be happy and that I always have to be mad about something.

It's like the world is against me and I can't catch a break. I just",angry,3
1069,"

I'm so angry, I can't even think straight. Every time I try to calm down, I just get angrier. I feel like I'm going to explode.

I don't know what to do with all this anger. It's like a volcano inside me, ready to erupt. I'm afraid of what I might do if I can't",angry,3
1070,"

I'm so angry right now. I can't even think straight. Everything and everyone is just making me so mad. I don't know what to do with all this anger. I feel like I'm going to explode.",angry,3
1071,"

I'm so angry right now. I don't even know where to start. Everything just keeps piling up and I can't take it anymore. I feel like I'm going to explode.

I'm so sick of feeling like I have to be perfect all the time. I'm so sick of pretending like everything is okay when it's not. I'm",angry,3
1072,"

I'm so angry right now I can't even think straight. I'm so sick of everyone and everything. I just want to scream and yell and hit something. I'm so frustrated and I don't know what to do. I feel like I'm going to explode.",angry,3
1073,"

I'm so angry right now. I can't believe that person said that to me. How dare they! I'm so mad I could just scream. I feel like I'm going to explode. I need to calm down before I do something I'll regret.",angry,3
1074,"

I'm so angry. I can't believe this is happening. I feel like I'm going to explode. I just want to scream and yell and hit something. I'm so sick of feeling like this. I'm so sick of being angry all the time.

I don't know what to do. I feel like I'm losing control. I'm",angry,3
1075,"

I'm so angry right now. I can't believe that they would do this to me. I trusted them and they just betrayed me. I can't believe I was so stupid. I'm such an idiot. I can't believe I let myself get hurt like this. I'm never going to trust anyone again. I'm never going to let myself get hurt",angry,3
1076,"

I'm so angry right now. I can't believe that person would do that to me. I trusted them and they just went and betrayed me. I thought we were friends, but I guess I was wrong.

I'm just so angry and hurt right now. I don't know what to do. I feel like I could just scream and shout and",angry,3
1077,"

I'm so angry right now. I can't believe that person would say that to me. How dare they! I'm so sick of always being the one who has to be nice and understanding. They can go screw themselves. I don't need them in my life.",angry,3
1078,"

I'm so angry I could scream. I feel like I'm about to explode. Everything and everyone is getting on my nerves. I can't stand it anymore. I just want to lash out and hurt someone. I know I shouldn't but I can't help it. I feel so frustrated and helpless. I hate this feeling. I wish I could just make",angry,3
